zone_or_farm,price_id,method,ERRF,capacity,exceedance,coverage,width,TUWR,TOWR,ARD,under_gap,over_gap
zone8,R10,CLARA,3.1982822714159971,1.6566556001196564,1.5416266712963422,0.68020267540301549,0.46492919963883289,0.058824740585312403,0.58821637341484323,0.10769749558395381,0.0063902709931164996,0.1013072245908373
zone8,R10,FEASIBLE_STATE_ORACLE,3.1648194465763941,1.640323808535431,1.5244956380409631,0.68053647185097799,0.46034161773315169,0.045310915053172897,0.58965980662428019,0.1042563349028048,0.0044472104479979001,0.0998091244548069
zone8,R10,OUTCOME_ORACLE,2.712732402351683,1.4962660181995897,1.216466384152094,0.70770022138080846,0.41987594629049968,0.0057526621521286,0.72998161101624737,0.12447802063118391,0.00069192735961279999,0.1237860932715709
zone8,R10,STATE_ORACLE,3.1485078400569937,1.6125991653275478,1.5359086747294459,0.67633913091256437,0.45255379660734191,0.076596174300119099,0.57888405029004497,0.10587694806440689,0.0073734390393903997,0.098503509025016395
zone8,R20,CLARA,4.7267178136482677,1.7072352889226392,3.0194825247256265,0.69182914695038367,0.47913697739247901,0.032624562063882902,0.65349310285792839,0.1128346402966646,0.0030066391089809,0.1098280011876836
zone8,R20,FEASIBLE_STATE_ORACLE,4.6742493877416447,1.6878177622300112,2.9864316255116323,0.69162154606638937,0.47368261596196581,0.025087855804586501,0.65178474492850258,0.11114047558282571,0.0022728845385424001,0.1088675910442833
zone8,R20,OUTCOME_ORACLE,3.9255189470424647,1.5036858527785819,2.4218330942638802,0.72832270776422958,0.421960169486846,0.0044494021954862,0.78311377710341257,0.1446830303420478,0.00043147625813919998,0.14425155408390861
zone8,R20,STATE_ORACLE,4.655399184621686,1.6696978970016798,2.9857012876200053,0.69004149244428203,0.46859276617872681,0.038065745288232297,0.64521431188841671,0.1113537776162319,0.0031911336540246999,0.10816264396220721
zone9,R01,CLARA,1.5457844795108997,1.3407922120315312,0.2049922674793673,0.59127251402317138,0.3757056372956547,0.16259598599516181,0.18125764246080989,0.0511235500109379,0.023307924132572801,0.027815625878365099
zone9,R01,FEASIBLE_STATE_ORACLE,1.5410591713174644,1.3354762172736141,0.2055829540438493,0.59029343885357066,0.37421238034118359,0.16670691454135969,0.17679531779698929,0.051074049784388099,0.023777429907611999,0.027296619876776
zone9,R01,OUTCOME_ORACLE,1.4638996616818536,1.2390766713990753,0.22482299028277711,0.55591587940791731,0.34713385621912202,0.3236928318131318,0.1050831554743477,0.0633114848375122,0.047121220594663997,0.016190264242848099
