price_id,target_coverage,method,ERRF,capacity,exceedance,coverage,TUWR,width
R05P6179775281,0.29999999999999999,EnbPI-RH,2.7448211516598038,0.63618313307734509,2.1086380185824596,0.31589767271063179,0.12456363389614161,0.17783972187830813
R05P6179775281,0.29999999999999999,Static,2.8266447318536683,0.55913901922514664,2.2675057126285236,0.27998853387911826,0.27407028539948369,0.15619811686364579
R05P6179775281,0.29999999999999999,TSC,2.5863645025003281,0.85080793404328392,1.7355565684570442,0.41873947275899426,0.00017808011662445998,0.2381275873181789
R05P6179775281,0.40000000000000002,ACI,2.4557120276062907,1.1568442752597261,1.298867752346563,0.5413434893510477,0,0.32409285170482038
R05P6179775281,0.40000000000000002,AgACI,2.4864924689266328,1.3009945257135547,1.1854979432130799,0.58270384373857098,8.1004455245038473e-06,0.3645844950907271
R05P6179775281,0.40000000000000002,EEE,2.4516909547140466,1.0150413260551401,1.4366496286589063,0.46861906270009129,0.030919922037867385,0.28426056260240817
R05P6179775281,0.40000000000000002,EnbPI-RH,2.5569428825178027,0.84760010654325679,1.7093427759745436,0.41534807693270737,0.14846603149207244,0.23722651217772264
R05P6179775281,0.40000000000000002,Static,2.6348957071293269,0.75472639670402297,1.8801693104253026,0.37313665284717024,0.31255619271615609,0.2111383914363637
R05P6179775281,0.40000000000000002,TSC,2.4479800283479674,1.0739596182762605,1.3740204100717057,0.51596801846364226,0.00022087398194000303,0.30081064468699309
R05P6179775281,0.5,ACI,2.3849585143075909,1.3735760632155054,1.0113824510920859,0.62485605492927532,2.1769947347104092e-05,0.384972567422735
