farm_id,price_id,regime,method,ERRF,capacity,exceedance,coverage,width,TUWR,TOWR,ARD,under_gap,over_gap
FarmA,rho_2,ordinary,LinUCB,0.3646317611481232,0.3026132278807235,0.06201853326739967,0.7023238138708018,0.33368364524075145,0.23321215890511449,0.5095279660512148,0.08483794048240335,0.02396774242364894,0.060870198058754425
FarmA,rho_2,ordinary,Static,0.35548088532359245,0.28937020764309834,0.06611067768049426,0.6919013430602344,0.3188038472209476,0.2975416681089961,0.4376612443275494,0.08107865663395504,0.031391570374111326,0.04968708625984368
FarmA,rho_2,ordinary,TSC,0.36244024056229174,0.29692695549001547,0.0655132850722761,0.6923364329039919,0.32729457513883214,0.26110855932327265,0.46837302752517385,0.07580626189548867,0.0259629291313947,0.04984333276409402
FarmA,rho_2,overall,ACI,0.5118120761553427,0.4341696184823116,0.0776424576730289,0.7199785310495513,0.47138041756300403,0.02931484081240594,0.8035201683398706,0.13754888265096676,0.0013198389923520825,0.1362290436586146
FarmA,rho_2,overall,AgACI,0.5315668961604095,0.45682874548948826,0.07473815067091785,0.7321771514450198,0.4968401108294968,0.07289861955030706,0.797450953400956,0.15750929615173312,0.004897837064872085,0.15261145908686102
FarmA,rho_2,overall,CART,0.46214859775037076,0.3645252503700565,0.09762334738031354,0.6312902429096294,0.3931283185604725,0.22082079273244118,0.5474633926059517,0.0876178174722181,0.021380137717369792,0.06623767975484825
FarmA,rho_2,overall,CLARA,0.46234421519949986,0.3713768704587748,0.09096734474072417,0.6525545253639617,0.40082676809835943,0.11767579968280438,0.6421265150860326,0.08312565265727821,0.008301427519613075,0.07482422513766511
FarmA,rho_2,overall,CLARA_cost_update,0.4604222207912274,0.3685360912975918,0.0918861294936347,0.6484708175797471,0.3976348814004009,0.14049240383633133,0.6166074405160931,0.08387961340757574,0.010687603112147488,0.07319201029542816
FarmA,rho_2,overall,CLARA_coverage_update,0.46564116888388524,0.3755071624325666,0.09013400645131771,0.6573281287825377,0.4054675455970005,0.10727643830211257,0.6675884140069461,0.0862555551700545,0.007566674114654718,0.07868888105539971
FarmA,rho_2,overall,CLARA_frozen,0.46298995732194026,0.3718910316888934,0.09109892563304595,0.6524279274800525,0.4014044773456829,0.1289767244599389,0.6355712715588211,0.08596057379451678,0.00982457356812714,0.0761360002263896
FarmA,rho_2,overall,EEE,0.4714559355636837,0.38416608121713636,0.08728985434654732,0.6430850389542309,0.4151966678268556,0.18869044070968252,0.5960602803068846,0.09377452762159244,0.019143047115821446,0.07463148050577097
FarmA,rho_2,overall,EnbPI-RH,0.44052789705563117,0.326967949965336,0.11355994709029518,0.6051555245509019,0.3509291046225847,0.2897778179087549,0.42143877091410503,0.07166858632326423,0.027141340838259823,0.04452724548500432
FarmA,rho_2,overall,LinUCB,0.4445802048767826,0.3365128534791097,0.10806735139767269,0.6154551729391411,0.36165371531221907,0.2608194369575548,0.4746678324523365,0.08222259887526225,0.027178804488675105,0.05504379438658709
FarmA,rho_2,overall,Static,0.43705896703064934,0.3186980109314172,0.1183609560992322,0.5964856857997352,0.341637038292339,0.3292677214807976,0.4042309503834691,0.07988251651133713,0.0358020755697675,0.04408044094156955
