price_id,regime,method,ERRF,capacity,exceedance,coverage,width,TUWR,TOWR,ARD,under_gap,over_gap,IS,below_floor
R05P6179775281,overall,FEASIBLE_STATE_ORACLE,2.5384123982762676,1.6090455194861222,0.92936687879014579,0.66431447310300751,0.45115669016424376,0.073658262667717425,0.51611563054709575,0.092764237242974334,0.0080082253739676701,0.084756011869006651,0.66853900691437629,0.015909090909090907
R05P6179775281,overall,OUTCOME_ORACLE,2.2464183430316145,1.5164696785745928,0.729948664457021,0.6784624895168786,0.42515224046999445,0.015678591672212007,0.61863773728075155,0.094884496870631996,0.0017873007739671871,0.093097196096664794,0.56698161272534076,0
R05P6179775281,overall,STATE_ORACLE,2.5133307292226599,1.5596976507449689,0.9536330784776913,0.65283363713148002,0.43729492928189773,0.12854669755070006,0.48106951947503285,0.094789152474225841,0.014872058477105867,0.079917093997119951,0.67449241320334186,0.12818181818181817
R05P6179775281,overall,WIDTH_ONLY,2.6758722050291621,1.3018139195388962,1.3740582854902654,0.54435937235765341,0.36485567894311338,0.38195324857482887,0.06767253764141723,0.067105564788730976,0.055422383388502791,0.011683181400228181,0.6909001873004943,0.66454545454545455
R05P6179775281,ramp,CLARA,2.8651116782406865,1.8034090417395674,1.0617026365011173,0.64455424922510107,0.50563103282369037,0.084383742214284296,0.49498709806130259,0.089813765154365344,0.0098923515848495184,0.07992141356951582,0.75609128503768597,0.1040909090909091
R05P6179775281,ramp,FEASIBLE_STATE_ORACLE,2.8397851862082382,1.7988286765779953,1.0409565096302411,0.64566841597446567,0.50434441339628255,0.083067798500251963,0.49504607882832374,0.089533178792257889,0.0091616153919580508,0.080371563400299814,0.752074314192412,0.099545454545454548
R05P6179775281,ramp,OUTCOME_ORACLE,2.4946218577702295,1.6665083067974593,0.82811355097276973,0.65245120312648885,0.46717577019950296,0.018338533599401345,0.59827293145851412,0.091060681312113673,0.0021239120725224207,0.088936769239591235,0.63152740866397006,0.063181818181818186
R05P6179775281,ramp,STATE_ORACLE,2.8009915427653427,1.7204369591865132,1.0805545835788284,0.62685542619269619,0.48232426806159667,0.14252998841375036,0.46150499606471318,0.092406535981234009,0.016756071739245128,0.075650464241988874,0.76598471952169456,0.28363636363636363
R05P6179775281,ramp,WIDTH_ONLY,3.022646616105499,1.3931233281914879,1.6295232879140111,0.50210519225478634,0.39038223688321871,0.4190270434763444,0.054577858296368117,0.0712135968406859,0.061417591490940879,0.0097960053497449968,0.79072361298351601,0.84136363636363642
R10,ordinary,CLARA,3.0467349800167591,1.5041085996380317,1.5426263803787275,0.68594547664326355,0.42187363961445368,0.047478045049564724,0.60569461489617293,0.10602986515415583,0.0046305542993526705,0.10139931085480314,0.62026958389029685,0.0036363636363636364
R10,ordinary,FEASIBLE_STATE_ORACLE,2.9883935653798184,1.517641533231479,1.4707520321483394,0.69315707777506286,0.42567502545530961,0.043418940441966244,0.62635866236059312,0.10981342080195453,0.0037947283282600873,0.10601869247369444,0.61569445086380592,0.0013636363636363635
R10,ordinary,OUTCOME_ORACLE,2.6090830132852179,1.4037402262551208,1.205342787030097,0.71975806180044388,0.39368027630464703,0.0066373389232341996,0.73676233295697258,0.12580595107830389,0.00064528327558759579,0.12516066780271629,0.52518202244466283,0
R10,ordinary,STATE_ORACLE,2.9712569409753122,1.49728391548017,1.4739730254951422,0.69091282997698666,0.41995659350269465,0.069062106690085917,0.6094738123739204,0.1102393622823433,0.0061498710001632569,0.10408949128218001,0.61580721408347039,0.010909090909090908
R10,ordinary,WIDTH_ONLY,3.3591073051318587,1.2311359378497451,2.1279713672821137,0.57349289430957762,0.34519592562897955,0.34595360656359675,0.081549390726374058,0.063094194559073197,0.04943500934576045,0.013659185213312736,0.62892175095825109,0.34363636363636363
R10,overall,CLARA,3.2893618361991548,1.663668114135066,1.6256937220640899,0.67892883284458194,0.46650011562743005,0.055050495447580852,0.58611497852554462,0.10249701147470527,0.0055171804669092153,0.09697983100779603,0.67481363458857468,0.006363636363636363
R10,overall,FEASIBLE_STATE_ORACLE,3.243816715083689,1.6717862038954681,1.5720305111882218,0.68461407809845409,0.46878047791967781,0.049214530830060957,0.60860027710885412,0.1060637572902777,0.0043967123260279847,0.10166704496424972,0.67006855351889461,0.0022727272727272726
R10,overall,OUTCOME_ORACLE,2.811908809235514,1.5264039147423847,1.2855048944931287,0.70739800362098471,0.42794275624746403,0.0077760645196956885,0.72552161664035597,0.1218366324978984,0.00074870437717427325,0.12108792812072411,0.56751092190078878,0
R10,overall,STATE_ORACLE,3.2249764976890822,1.6435150859313203,1.5814614117577626,0.68008687676133683,0.46083915264885017,0.077113398957426568,0.59169362773674794,0.10671142306535737,0.0070272935093680048,0.099684129555989348,0.67169921155925405,0.034999999999999996
R10,overall,WIDTH_ONLY,3.7476376677115688,1.3018139195388962,2.445823748172673,0.54435937235765341,0.36485567894311338,0.38195324857482887,0.06767253764141723,0.067105564788730976,0.055422383388502791,0.011683181400228181,0.6909001873004943,0.66454545454545455
R10,ramp,CLARA,3.6708552978162863,1.8626181798773711,1.8082371179389127,0.6622168230211648,0.52226281319947787,0.062014212359630991,0.56673295468288942,0.098981936240950849,0.0063230023832352971,0.092658933857715536,0.75742609090361479,0.066363636363636361
